Task_ID,DataSize_kB,CPU_Cycles_GHz,Memory_MB,ExecutionTime_s,TransmissionTime_s,WaitingTime_s,SetupTime_s,TotalExecutionTime_s,Deadline_s,OffloadDecision,Task_Type,Task_Size,CPU_Cycles,Min_CPU_Speed,Computational_Frequency,Task_Origin_Time,Task_Deadline,Available_Time,Exec_Time_Estimate,Priority_Score
290,631.7499345121097,0.710009896017029,203.3015216915429,0.0710009896017029,0.0014222019556500755,0.023206238012624177,0.008171468869983668,0.10380089843996082,0.12770906669771706,EFaaS,Text,631.7499345121097,710009896.017029,998211732.8098423,312.69567519596524,110.26308217925481,0.1275275653424774,0.01,0.00019789936927630064,4.634912937886303
291,127.45022494514448,1.1556925866822345,362.539547293095,0.11556925866822346,0.0002844028308801685,0.014272028160094544,0.008977561117750334,0.1391032507769485,0.1941231679438807,EFaaS,Text,127.45022494514448,1155692586.6822345,801685843.4560384,344.2861662913831,382.4367860214957,0.26244592789919235,0.01,5.4733845804456176e-05,4.620554741878577
292,133.61336987429297,0.7858020556602845,235.78235475813415,0.7858020556602845,0.0003105276034230399,0.0481361151752838,0.014942896814519983,0.8491915952535114,0.918912216993176,IoT,Text,133.61336987429297,785802055.6602845,907549343.6545033,1595.7211011995223,271.1887376541331,1.246483016743289,0.01,0.00023492901537698984,4.638661146200661
293,840.3405045936925,1.3945571875661813,207.48515012035588,1.3945571875661813,0.00191156742663963,0.012409077796011898,0.019481729519009318,1.4283595623078422,1.627026176218231,IoT,Image,840.3405045936925,1394557187.5661812,2699771286.0519567,1780.7467939047322,275.8777781771991,1.5228248937907911,0.01,0.0005542816412170345,4.671595110383213
294,424.1715772701366,1.565250956792172,326.363889323256,1.565250956792172,0.0009721182339042468,0.02190601110273122,0.018737215222861158,1.6068663013516686,1.7517217766353907,IoT,Image,424.1715772701366,1565250956.792172,1945034603.1410997,601.8830834733507,273.173756042803,1.5962925468116538,0.01,0.00013125817732846984,4.6282032723854005
295,214.3544613866963,1.7208213787527158,130.1142268776016,0.17208213787527157,0.0004998335700037188,0.021922648046800167,0.012543132800983774,0.20704775229305922,0.2444058754165943,EFaaS,Text,214.3544613866963,1720821378.7527158,2218983882.5202518,904.0297297270084,460.1967401888277,0.36278660917479144,0.01,8.732952380577958e-05,4.623805356306044
296,570.0189340493239,0.8802103419427341,130.94298853730254,0.8802103419427341,0.0012719509530032661,0.022816051445608596,0.01692665423790087,0.9212249985792468,0.986952347659542,IoT,Text,570.0189340493239,880210341.9427341,2762230479.2736163,742.2403300247894,196.4458218212897,1.0027727947669947,0.01,0.00015317007212244254,4.630404376147148
297,792.9941977887497,0.8344756151626976,212.12242269511339,0.08344756151626977,0.0018260719256898057,0.01657147373089637,0.007036187796498516,0.10888129496935446,0.1608140649264267,EFaaS,Image,792.9941977887497,834475615.1626977,2744430206.050522,191.4666753239712,383.9960962811371,0.22405958732425504,0.01,5.532367420642523e-05,4.62061346706969
298,294.2389247471589,0.7463949764681603,142.10100320031532,0.07463949764681603,0.0006569099839992024,0.04132645723694789,0.019661572763060183,0.13628443763082332,0.14823750638388697,EFaaS,Video,294.2389247471589,746394976.4681604,2242942955.07831,1362.7482797308285,278.03284291842004,0.18338615960605437,0.01,0.00017877119327586283,4.63298234538177
299,660.6014282371002,1.4910023493610913,169.4818895861855,1.4910023493610913,0.0015016140445996912,0.01489991447863957,0.019465298510539797,1.5268691763948703,1.4640029686486629,IoT,Image,660.6014282371002,1491002349.3610914,673690843.6398364,1659.1262228710957,57.93844248819366,1.5499154860392446,0.01,0.0016268903797662683,4.7910681933298545
300,176.8127184943912,1.5890660170816615,258.1224893460806,0.15890660170816615,0.0004097684441994973,0.035396266366126514,0.007455934368187565,0.20216857088667972,0.2458552379454014,EFaaS,Image,176.8127184943912,1589066017.0816615,2545782629.9575157,644.5147469128539,151.01772639848588,0.2404420617233328,0.01,4.4763603604793214e-05,4.619562604720537
301,146.51354905174693,0.6442206027558989,436.1929009586481,0.6442206027558989,0.000334031874992782,0.0149538410682327,0.0094913468720466,0.668999822571171,0.6250194043233341,IoT,Image,146.51354905174693,644220602.7558988,690950499.1540848,1980.8427975799007,177.15632995648662,0.7487772240944941,0.01,0.0004200305358232357,4.657615246996755
302,578.2191684113332,1.9106971447411656,347.66667905381155,1.9106971447411656,0.00134968791088095,0.012821425503718262,0.006502324962601504,1.9313705831183663,1.866333416550422,IoT,Image,578.2191684113332,1910697144.7411656,2254406560.8854527,197.9105367005921,381.172961735934,2.1358560132973667,0.01,5.076088223674732e-05,4.62015927260315
303,586.5716094490958,0.6727597971120614,324.8644067672639,0.6727597971120614,0.001345379789367762,0.04637718014743506,0.009075763983472696,0.7295581210323369,0.7526366952629705,IoT,Image,586.5716094490958,672759797.1120614,2088248892.9801357,1340.4918919383158,397.2757368151092,0.9929774138173444,0.01,0.00037653293587317654,4.653128134014368
304,673.6869113483859,1.3578148694214986,240.6997081119187,1.3578148694214986,0.0015269114271800074,0.017605150652748227,0.0172393368412281,1.3941862683426551,1.6432020867606871,IoT,Video,673.6869113483859,1357814869.4214985,2300777665.407295,924.0446283258734,292.46246209340075,2.3703208665247435,0.01,0.00027056798271497644,4.642282164740504
305,753.4822003503954,1.592684727231283,485.7934282622015,1.592684727231283,0.0016979423492370328,0.04285000618238818,0.010674734107478892,1.647907409870387,1.9114911218945285,IoT,Text,753.4822003503954,1592684727.231283,1644788474.0700655,920.873707157979,187.2672064382445,2.643876751196975,0.01,0.00042185482087994143,4.657803885176435
306,978.2668715162812,1.81935677324452,280.4537758350816,1.81935677324452,0.00222076534909676,0.031785234844285436,0.0063259545072013755,1.8596887279451033,2.5660266201082065,IoT,Text,978.2668715162812,1819356773.24452,1952305928.5227368,942.4089512654035,140.6822660739715,2.7319747181586784,0.01,0.0004722248921002592,4.66302672261253
307,564.6703134710758,1.5997217049853987,161.44362244957625,1.5997217049853987,0.0012833551837237438,0.013114260784350785,0.010133382871683569,1.6242527038251566,2.182483657031507,IoT,Video,564.6703134710758,1599721704.9853988,2864628233.2593403,554.4294589127854,386.5097222393921,3.1151897222649128,0.01,0.00010928812776716729,4.626001275877055
308,390.6608256471214,1.7224193162977084,364.9535421892357,0.17224193162977083,0.0008718567662482849,0.048217927657522704,0.0197207500136192,0.24105246606716102,0.27860626511804704,EFaaS,Text,390.6608256471214,1722419316.2977083,393156923.1052232,1445.3475132978533,95.85371093007308,0.3900584634489453,0.01,0.0014361712072429528,4.768735267188979
309,815.6675752918333,1.0752302695599285,171.71394309501494,1.0752302695599285,0.001853521048001577,0.019878446679675702,0.014445253928888045,1.1114074912164937,1.2227955557848558,IoT,Text,815.6675752918333,1075230269.5599284,995657096.866698,1457.0742258658024,237.53316589028606,1.7822021945945647,0.01,0.00119367220358527,4.741052526375397
310,343.74902613586676,1.7407551592451171,260.56568683584976,0.1740755159245117,0.0007848993912639562,0.044385813814104266,0.011242414196092367,0.23048864332597227,0.251205255409388,EFaaS,Text,343.74902613586676,1740755159.2451172,1872935337.9853091,600.6743647063627,500.0,0.29521553508552556,0.01,0.00011024471785272717,4.626097049332117
311,495.0742786350725,0.7121607849385452,322.84618446763864,0.07121607849385451,0.0011436176438230283,0.016752400231382567,0.00749807770245905,0.09661017407151916,0.13181463673275215,EFaaS,Video,495.0742786350725,712160784.9385452,2895756977.381319,1678.847598673978,187.62553743548162,0.17941884735125124,0.01,0.0002870248678821694,4.6439587522611365
312,170.61074320803937,1.8527433184847384,463.7014494791075,0.18527433184847383,0.0003930171726727493,0.044157715285674116,0.019792651959255423,0.24961771626607615,0.2324548617123282,EFaaS,Video,170.61074320803937,1852743318.4847383,377165898.2215433,667.8476401181435,97.39621243850638,0.29172965182246846,0.01,0.000302100435822974,4.645497133465134
313,122.81566907391176,1.3666293266152305,317.5218868506056,1.3666293266152305,0.00028353932646801855,0.010529152516211759,0.01731273513894693,1.3947547535968572,1.2660091121994936,IoT,Text,122.81566907391176,1366629326.6152306,165392742.43725064,1463.9315917737574,38.145036964218576,1.3752677894339465,0.01,0.001087071507931152,4.729125859539546
314,966.3835732101326,1.744216877947491,397.66736615615906,0.1744216877947491,0.002147519471818614,0.03047121826277923,0.00922215953676379,0.21626258506611074,0.29786421859924206,EFaaS,Text,966.3835732101326,1744216877.947491,261673835.56395122,285.9495466485295,500.0,0.4458010448532745,0.01,0.0010560358243401399,4.725680571811125
315,852.3821084609853,1.23324559832562,509.241666175643,0.123324559832562,0.0019205293046047583,0.04077770317686227,0.006051030435817842,0.17207382274984687,0.20412908103146507,EFaaS,Text,852.3821084609853,1233245598.3256202,251976490.73747656,378.968203467304,291.83525193466556,0.1884079737298926,0.01,0.0012819676762927809,4.751041967189712
316,726.3767854843281,1.5010087732751347,178.49182204082496,1.5010087732751347,0.001673629629419524,0.04739182069971134,0.00584938336066337,1.555923606964929,1.52251587817761,IoT,Image,726.3767854843281,1501008773.2751348,2732665987.5544724,665.8015067910898,145.71092696782654,1.5185018313482008,0.01,0.00017697836489205887,4.632801591192302
317,468.0576499728429,1.3369637253105584,233.4969057994955,1.3369637253105584,0.001069767204789964,0.04636808544825948,0.006805672242583008,1.3912072502061907,1.4487191468512524,IoT,Image,468.0576499728429,1336963725.3105583,2191647933.008092,1208.0538469523299,227.3036057021899,2.079673158151612,0.01,0.00025799711538024306,4.64100340303007
318,255.9648880637612,1.6242253304574645,279.51721302949625,0.16242253304574644,0.0005686838912241915,0.0427849947819058,0.013711528754216325,0.21948774047309275,0.32034287781432624,EFaaS,Image,255.9648880637612,1624225330.4574645,2063608461.969207,1308.7473966834636,170.4453018688422,0.2999491153613465,0.01,0.0001623337891220667,4.631326361150762
319,240.79333840397743,0.7142819748428254,289.98202055891124,0.7142819748428254,0.0005580602030660203,0.045527653986452164,0.018931451318082385,0.779299140350426,1.1032551843352532,IoT,Video,240.79333840397743,714281974.8428254,1615461178.7592475,822.8945353365759,26.373275164863145,1.5799633651951615,0.01,0.00012265693841697316,4.627340605245619
320,325.21860834813583,0.6844929175867893,285.8320929019696,0.6844929175867893,0.0007527792796602375,0.017968787433483062,0.012451151420089767,0.7156656357200224,0.9488803336638845,IoT,Text,325.21860834813583,684492917.5867894,2367662589.2192407,201.78634856550238,344.57409201445444,1.261188056004905,0.01,2.7717072425325983e-05,4.617868629354328
321,594.3039982355084,0.945944527614205,476.52262498171706,0.945944527614205,0.001362448119179429,0.02136737182846915,0.017644182236842956,0.9863185297986965,1.1730632849497167,IoT,Video,594.3039982355084,945944527.614205,551379179.0086133,778.5875715808123,254.05753868737693,1.081576552378686,0.01,0.0008392005436239433,4.7019409210515954
322,743.1363304300561,0.8233625521584637,402.1885354752729,0.8233625521584637,0.0016582367827773416,0.02155874099684234,0.011688299297897116,0.8582678292359804,1.040387263803267,IoT,Video,743.1363304300561,823362552.1584636,1236629450.3864684,1393.0966561203454,334.5980534461527,1.2043440002315153,0.01,0.0008371632558484824,4.701720572649461
323,694.1776390459581,1.8204969932290824,361.4356022108302,0.18204969932290824,0.0016063993371504982,0.025082157240067952,0.015628753186517377,0.2243670090866441,0.33321792788383325,EFaaS,Video,694.1776390459581,1820496993.2290823,1521012327.2165961,1358.441149204116,250.78605841910124,0.45073818802407273,0.01,0.0006199814773776688,4.678509840600222
324,351.94050725134855,0.906899582301262,246.79912365930832,0.906899582301262,0.000808127108975175,0.025732826815407547,0.01597809105929751,0.9494186272849422,1.4046290340194416,IoT,Text,351.94050725134855,906899582.301262,420187543.2625061,362.3830057506134,265.7494282958261,1.7555898843399504,0.01,0.00030352460682886586,4.645642587308804
325,959.3787525968747,1.9662113581467837,444.3355075409772,1.9662113581467837,0.002221470869765666,0.03178221298618702,0.0076094555885500795,2.0078244975912867,2.066375526053297,IoT,Image,959.3787525968747,1966211358.1467838,1316589757.0787992,65.17874202448596,0.0,3.020054893398709,3.020054893398709,4.749474912977185e-05,0.2860244618215864
326,764.1072250261917,1.0716541084795494,494.74323641023574,1.0716541084795494,0.001767172508230278,0.016395190534657655,0.010418240884637176,1.1002347124070746,1.5256544807109653,IoT,Text,764.1072250261917,1071654108.4795494,1017855159.861599,1518.3141537274278,358.9417302408794,2.1673240365244637,0.01,0.001139803442053981,4.73500750507897
327,598.9186472602606,0.854965081964179,443.340140499287,0.0854965081964179,0.001387966581517979,0.03764986655143957,0.014559532348070357,0.13909387367744583,0.14164563420468382,EFaaS,Text,598.9186472602606,854965081.9641789,203188222.80104166,257.41792445122525,119.40282971640775,0.15575192194837154,0.01,0.0007587663938762568,4.693278689748839
328,650.548671610917,1.7055779099994708,128.6010003935256,0.17055779099994708,0.0014892750329632456,0.016702661572180262,0.006060449122765493,0.1948101767278561,0.20028872333782644,EFaaS,Video,650.548671610917,1705577909.9994707,496532667.91478217,210.58083073035672,150.14997077026393,0.1904297747742715,0.01,0.0002758994292836106,4.6428250058407015
329,477.6400561850109,1.5221908857012265,372.37812615042833,1.5221908857012265,0.0010710493030085073,0.022412339284181904,0.01042310281644435,1.5560973771048614,2.0317275976797946,IoT,Video,477.6400561850109,1522190885.7012265,2315706787.185668,55.26737282661876,186.65532345951806,2.9796386899627114,0.01,1.1399504984042526e-05,4.616249830875146
330,322.9578905510417,1.2974740030343945,147.63598647376668,1.2974740030343945,0.0007444214050691852,0.030133805224246163,0.013021991994217885,1.3413742216579276,1.5331916195252218,IoT,Video,322.9578905510417,1297474003.0343945,152309937.56346893,893.5725856160082,2.957971308941808,1.8557322999125445,0.01,0.001894730717649527,4.823313498128766
331,420.37541078613543,1.3775089713126838,226.9211726081492,0.13775089713126837,0.0009668482744966735,0.041857622460939096,0.01994336739566958,0.2005187352623737,0.29254212554837866,EFaaS,Image,420.37541078613543,1377508971.3126838,2809334567.3794475,1031.364606756588,180.09321905639817,0.2763465764952526,0.01,0.00015432847524458705,4.630520878198374
332,782.0614994179322,1.606882489581169,150.85748493354433,1.606882489581169,0.001807999432382088,0.03957876932954909,0.012118003439336611,1.660387261782437,1.583022913601772,IoT,Image,782.0614994179322,1606882489.5811691,350631434.0969885,1293.4448899897518,171.7379065915925,2.200315366223291,0.01,0.002884947987293235,4.9526325966350795
333,112.95413976678029,0.9198366378638182,359.8574539325649,0.9198366378638182,0.0002537594957010262,0.035821374256420895,0.017240851356714854,0.973152622972655,1.1745128721183054,IoT,Image,112.95413976678029,919836637.8638182,2417790473.1900287,627.3244893895424,204.65998372807934,1.6691048025092938,0.01,2.9307294755008e-05,4.6180265317692015
334,204.46537645622462,1.9948674824794388,391.65052678116103,0.19948674824794388,0.00046005713003561735,0.016230930423206807,0.011481009275999265,0.22765874507718556,0.33035854593770114,EFaaS,Text,204.46537645622462,1994867482.4794388,2705987968.7360654,1435.3281969542209,45.858457931154504,0.4240663279632129,0.01,0.00010845388949218335,4.6259177598764385
335,141.40237781957748,1.9647104270054965,171.96325301730758,1.9647104270054965,0.0003287904701816507,0.03188181382462311,0.016945860839295633,2.013866892139597,2.9049389434681268,IoT,Video,141.40237781957748,1964710427.0054965,2829293196.0662966,380.19712194353605,361.3250660273567,3.3944367823053483,0.01,1.900148671679629e-05,4.617003659555402
336,136.65592208707312,1.5104559608857115,275.39413108927215,1.5104559608857115,0.0003160254092018473,0.013497860071995419,0.013931222024301627,1.5382010683912104,1.5288450035384067,IoT,Text,136.65592208707312,1510455960.8857114,2615683368.1383204,1672.3806035651774,297.76678938346873,1.983376444005888,0.01,8.737323341372016e-05,4.623809722503656
337,869.9145256099065,0.8793594313008031,303.1948194389281,0.08793594313008031,0.00202407284257771,0.025094527071866032,0.018298931622535975,0.13335347466706005,0.14935357395143523,EFaaS,Image,869.9145256099065,879359431.3008031,933895114.3337853,1165.104241336369,146.3151765569157,0.19774565792035292,0.01,0.0010852836553398712,4.728927060784697
338,733.2920734420213,1.5523195394038076,269.71636035619196,0.15523195394038075,0.0016963824808433423,0.026540661211598364,0.01116413828525165,0.1946331359180741,0.24747074608931285,EFaaS,Video,733.2920734420213,1552319539.4038076,1065952680.8815833,1188.5851555754944,180.21443052554196,0.35532294548496696,0.01,0.0008176536246182447,4.699612955502044
339,526.7564461785927,0.7010777725708461,174.47360018631412,0.7010777725708461,0.001210269664574986,0.011592457577830154,0.014064566297322181,0.7279450661105734,0.7247689914590795,IoT,Image,526.7564461785927,701077772.5708461,1336982525.9692204,459.06205686926086,350.5777994527719,1.0679594359489195,0.01,0.00018086541368712985,4.6331935283163155
340,188.05074458590133,0.6429135030881284,288.87595143199053,0.06429135030881285,0.00043314344429295164,0.020959523978798873,0.01445028020928241,0.10013429794118707,0.1482802005006502,EFaaS,Video,188.05074458590133,642913503.0881284,503960399.2805924,194.51206113575708,219.10299626557367,0.1792103470365486,0.01,7.258137341690551e-05,4.622333257285682
341,542.4542876051491,0.9607560439156991,416.4523703584326,0.9607560439156991,0.0012612608000905055,0.048225978690659574,0.011260744127007099,1.0215040275334564,1.480005698867409,IoT,Video,542.4542876051491,960756043.9156991,164590119.6949492,956.2133660073093,101.13570049555159,2.0410710050609397,0.01,0.0031514773864760376,4.990547504833388
342,526.1245937025092,1.2476721394350427,155.2669431807701,1.2476721394350427,0.0012078217209676105,0.04814530431318758,0.0071646806553122225,1.3041899461245101,1.304411798512324,IoT,Text,526.1245937025092,1247672139.4350426,2620452681.4150004,1250.4433062486,239.96897558981496,1.9288412054291302,0.01,0.0002510592849525594,4.640298370889338
343,255.88168291901366,1.8155815075717325,158.7891254074509,1.8155815075717325,0.0005888258847667148,0.024093082170101573,0.006403391103685033,1.8466668067302858,1.7962403873161126,IoT,Text,255.88168291901366,1815581507.5717325,1706973277.0103233,235.34059439028692,119.45883618501239,1.7796179839597541,0.01,3.527843590921278e-05,4.618619668192185
344,490.4664843141757,1.618036697672831,264.23217606501794,0.1618036697672831,0.001100941519578998,0.011724004357932962,0.005250073258994497,0.17987868890378955,0.17110871955869816,EFaaS,Image,490.4664843141757,1618036697.672831,1865296532.3168273,1903.542225329925,165.05521910530325,0.15587333416812052,0.01,0.0005005229178448778,4.665973166648035
345,458.6542609576361,1.6397891296799734,489.6226732616672,0.16397891296799733,0.001047763662406556,0.017163797573127262,0.018103013963678218,0.20029348816720938,0.28955752560736714,EFaaS,Text,458.6542609576361,1639789129.6799734,2788266576.9716063,1961.8080024539734,243.92510811728923,0.41157077299166694,0.01,0.0003227064466997936,4.647603776853069
346,654.2650882469948,1.1956906682273054,384.731896341599,1.1956906682273054,0.001510951815461416,0.025688711737341607,0.008547123683580418,1.2314374554636889,1.2513550769083444,IoT,Text,654.2650882469948,1195690668.2273054,2028848516.5294855,1113.6405560153594,376.6253757886791,1.2728333353836996,0.01,0.00035912791453902144,4.651338404584413
347,671.5842857808794,1.084308989565748,388.60926336226487,1.084308989565748,0.0015178808227171363,0.047911187918769194,0.00817260123922652,1.141910659546461,1.3129357119798162,IoT,Text,671.5842857808794,1084308989.565748,2103475162.585459,1902.6348527831422,492.7989693076099,1.2151052746088833,0.01,0.0006074612581294323,4.677188358879293
348,140.77360879484007,1.1194542681784436,266.97727648174015,0.11194542681784436,0.00031688762640809354,0.015647962541487398,0.01604053100639098,0.14395080799213084,0.16832323724530407,EFaaS,Video,140.77360879484007,1119454268.1784437,2382209080.4665523,399.9182132826635,413.51387456587656,0.1676596536173562,0.01,2.3632657002364886e-05,4.617463180517274
349,437.15135316382407,1.982709389230481,355.96574382407874,0.1982709389230481,0.0009904047114647715,0.04054063374672849,0.009800241696310876,0.24960221907755223,0.3143506887023979,EFaaS,Text,437.15135316382407,1982709389.230481,437410504.58647096,99.57033610007355,241.3772513437123,0.35536369196636175,0.01,9.951134393142832e-05,4.625022963776926
350,663.2739241428127,0.6561528679774754,131.89037466665346,0.06561528679774754,0.0014965505568884407,0.014347301574987682,0.012590670386177548,0.0940498093158012,0.08869284562461034,EFaaS,Image,663.2739241428127,656152867.9774754,1144470244.3199954,126.84859381626036,500.0,0.09149194047542286,0.01,7.351468070932596e-05,4.622426350660881
351,552.8226327220789,1.813844094571428,372.2608818212642,1.813844094571428,0.0012453771105697918,0.04925030309565108,0.0074376659794618445,1.8717774407571108,1.9392646954099348,IoT,Video,552.8226327220789,1813844094.571428,2907802990.339762,1195.6493348822191,316.99232132419456,2.10051877750509,0.01,0.00022731320358287358,4.637889088928317
352,870.8408570694901,1.4101455720013507,478.7021878692749,0.14101455720013506,0.001984543240763135,0.025264659964365402,0.019396185821929538,0.18765994622719312,0.2737760131566856,EFaaS,Video,870.8408570694901,1410145572.0013506,2776497226.491759,170.20167270180588,132.43737528235212,0.40660568207458675,0.01,5.338329500785525e-05,4.620420289992629
353,692.8242684570505,1.2140615868654265,363.22821184441057,0.12140615868654266,0.0016120050416859077,0.04100938155596224,0.01777372100025856,0.18180126628444937,0.2627112043402155,EFaaS,Text,692.8242684570505,1214061586.8654265,2663818359.2995358,1919.1639333069697,261.34598227874284,0.3474732212167189,0.01,0.0004991494046509211,4.665829949392385
354,246.64098437328673,1.615360724581191,463.5002598910765,1.615360724581191,0.0005643327715587155,0.023703643312445274,0.01795684434447505,1.6575855450096701,2.2688606406632568,IoT,Video,246.64098437328673,1615360724.581191,1411056679.98302,326.76976098082724,171.17000237489484,3.011492845100713,0.01,5.711663936327822e-05,4.620792001980916
355,163.51187266038687,1.281336517994584,406.00565329898,1.281336517994584,0.00036775107117912676,0.03510675508635235,0.011101606228580078,1.3279126303806954,1.2105792628035537,IoT,Image,163.51187266038687,1281336517.9945838,2585859565.4017367,644.2094718033084,100.25128884065384,1.1582958272050425,0.01,4.073535103355575e-05,4.61916203854537
356,678.177350385684,1.822792533314325,174.29443189901707,1.822792533314325,0.0015143768675542639,0.01768064338960147,0.01643541820560759,1.8584229717770882,2.0372108088992285,IoT,Image,678.177350385684,1822792533.3143249,240348057.64272025,1653.9097138967795,109.09314670501482,2.7283529553174812,0.01,0.00466674920758044,5.239113401326125
357,123.86017948745963,1.8609826096157618,474.54206999776324,0.18609826096157617,0.00028580041219916283,0.0158408407718785,0.007158142330846702,0.20938304447650052,0.2673350871158771,EFaaS,Video,123.86017948745963,1860982609.6157618,530700530.3456406,476.5436300529815,232.33189861906692,0.3591931873998313,0.01,0.0001112205022925557,4.6261947541573765
358,627.198023146117,1.1904092976228375,153.51443623261756,1.1904092976228375,0.001426230982551898,0.04752256558272525,0.005129285038876704,1.2444873792269915,1.3255210885676285,IoT,Text,627.198023146117,1190409297.6228375,1300506325.603757,523.7884939864127,340.5047188736089,1.717672540696123,0.01,0.00025260861981770495,4.640455772547689
359,946.2072172824618,0.9875589161290721,333.0435094583413,0.9875589161290721,0.0021944027808140014,0.04670589111617734,0.005299593988670422,1.0417588040147339,1.506124892165423,IoT,Text,946.2072172824618,987558916.1290721,1501836993.3781667,1302.5024637924855,378.1843906955081,1.5619445579547615,0.01,0.0008206198390388877,4.699933102931986
360,617.9267600882911,1.429290460030707,182.58065553668774,1.429290460030707,0.0014236196481144795,0.045498757608515294,0.013799026061068406,1.4900118633484052,1.9077123679226893,IoT,Video,617.9267600882911,1429290460.0307071,864170745.2104849,588.3678725540615,100.6338499970343,2.2011599416787253,0.01,0.00042071344724683773,4.657685858450719
361,449.3529335858697,1.8773086838633675,132.49533852066716,1.8773086838633675,0.0010410782584193287,0.03501733800666374,0.011830923578719111,1.9251980237071697,1.8157390233777875,IoT,Image,449.3529335858697,1877308683.8633676,1133782345.4585836,474.02288631501557,213.60895810946957,2.556135431025674,0.01,0.0001878698988440673,4.633900197031997
362,678.9593965981179,0.8949270646079331,290.0611558890134,0.08949270646079331,0.0015346374784951278,0.042330728448651135,0.012770230233627796,0.1461283026215674,0.21121433862145844,EFaaS,Video,678.9593965981179,894927064.6079332,572050692.9735694,545.6465428960321,308.3908815682068,0.27502662108983517,0.01,0.0006476206603208433,4.681433409839229
363,512.4276014423649,1.4721532169888758,241.29563173919598,1.4721532169888758,0.0011822097314796393,0.012761477476454997,0.005111947106258292,1.4912088513030686,2.199026037065968,IoT,Text,512.4276014423649,1472153216.9888759,1518488691.976131,1006.7626237144173,268.2230314901932,2.9459500817485402,0.01,0.0003397410591319111,4.6493487226234524
364,591.0551103843414,1.4841843081295287,314.62418961827956,0.14841843081295286,0.001335347042882178,0.023391561675627167,0.011340299294861385,0.1844856388263236,0.17463917003473287,EFaaS,Text,591.0551103843414,1484184308.1295288,2402145549.3167977,1933.8947518263901,333.3455640456275,0.21872239967383178,0.01,0.0004758405985588763,4.663402704212381
365,947.3183278988727,1.6263582313813933,349.6447565060675,0.16263582313813935,0.002206660807625703,0.02254812499028625,0.01577102241801291,0.20316163135406423,0.24773857248813233,EFaaS,Video,947.3183278988727,1626358231.3813934,2017945141.6177866,1672.8639860443952,197.83675542629715,0.28979268060356683,0.01,0.0007853210086728808,4.696130006771938
366,447.49237402069684,0.7841947591781637,144.7958037666358,0.07841947591781637,0.0010299323390794367,0.03542581287810453,0.011640405529511538,0.12651562666451188,0.13689225736123406,EFaaS,Image,447.49237402069684,784194759.1781638,412597517.3600697,604.9900158923454,402.7498282126195,0.18554803749271181,0.01,0.0006561561984247781,4.6823380296075205
367,965.0715074415228,1.6021549505549237,175.23326532751832,1.6021549505549237,0.002187735098966579,0.02423831093882562,0.015983288094683332,1.6445642846873991,1.8677373251051965,IoT,Video,965.0715074415228,1602154950.5549238,1513986649.8504767,758.5777565712906,249.49095738291533,1.7570841398927457,0.01,0.000483545729493827,4.6642044081967695
368,914.8155777604574,1.8726455289318973,342.51868023696335,0.18726455289318972,0.0020674510097208046,0.015940271265747232,0.008495284465952522,0.21376755963461028,0.21543296513976862,EFaaS,Image,914.8155777604574,1872645528.9318974,2123174510.0612023,955.7988884829509,340.92689628654483,0.2809022762328988,0.01,0.00041182658714432715,4.656767374731084
369,276.2120213103668,0.8515563524183387,259.77626361830073,0.8515563524183387,0.0006213369812499652,0.03385868301654175,0.017197130067225883,0.9032335024833563,1.1261906058681732,IoT,Image,276.2120213103668,851556352.4183387,1636696360.0064294,1958.9128116831312,204.30715424714768,1.6873969546038539,0.01,0.00033058988857508434,4.6484109338505215
370,162.4251707876489,0.9325606548934287,408.002619218988,0.9325606548934287,0.0003747631779309969,0.042575356826763264,0.013826468606801784,0.9893372435049247,1.459062310761165,IoT,Video,162.4251707876489,932560654.8934287,1235859229.9530919,386.1614132546456,257.0069132246209,1.9961652633531515,0.01,5.075200474237374e-05,4.620158389114866
371,190.700201239684,1.9599531316582954,378.47999305930483,1.9599531316582954,0.00042969959430143464,0.025284939778398928,0.008161446491448593,1.9938292175224444,2.3962708051441144,IoT,Video,190.700201239684,1959953131.6582954,1903551821.7232468,747.0920518091715,58.476897828582935,2.574405040529629,0.01,7.484461573292061e-05,4.622559021213314
372,116.39964308639475,0.8533677337932857,452.7120753881242,0.08533677337932857,0.00026741637475957225,0.015290748603939268,0.008550807137807493,0.10944574549583491,0.10394595985016787,EFaaS,Image,116.39964308639475,853367733.7932857,2909052129.370799,1472.3808832662942,149.5893675949635,0.11087829229049473,0.01,5.891424480471451e-05,4.62097103159036
373,184.99866468033554,1.7961391307174108,393.9172454409825,1.7961391307174108,0.0004179737843818021,0.017867527892512922,0.014420456968543056,1.8288450893628487,2.32629241690371,IoT,Image,184.99866468033554,1796139130.7174108,375232938.3216262,1929.6902818244394,225.10435737604945,3.0249505317576943,0.01,0.0009513826983870804,4.714151241154635
374,714.7060960747211,1.2891889990272487,293.09353371781685,1.2891889990272487,0.001646759498202263,0.019499332206775362,0.01744909389818665,1.327784184630413,1.4660513929353598,IoT,Image,714.7060960747211,1289188999.0272486,1231046576.167926,353.5666648902635,262.0073851920438,2.1074672824544805,0.01,0.00020526944768612014,4.6356578097817005
